Time,Open,High,Low,Last,Change,%Chg,Volume
10/04/2019,8154.74,8293.05,8039.18,8173.13,18.95,+0.23%,27432
10/03/2019,8241.82,8411.48,8102.45,8154.18,-86.52,-1.05%,30048
10/02/2019,8369.41,8411.76,8213.53,8240.7,-128.71,-1.54%,31316
10/01/2019,8238.68,8520.96,8196.66,8369.41,130.73,+1.59%,53080
09/30/2019,8064.72,8348.07,7755.36,8238.68,173.96,+2.16%,62010
09/27/2019,8095.69,8131.71,7882.91,8064.72,-30.96,-0.38%,51583
09/26/2019,8513.89,8654.88,7783.67,8095.68,-418.22,-4.91%,141367
09/25/2019,8583.03,8778.43,8250.69,8513.9,-70.04,-0.82%,89980
09/24/2019,9788.23,9835.09,8226.7,8583.94,-1201.83,-12.28%,160585
09/23/2019,10146.38,10180.13,9782.96,9785.77,-360.34,-3.55%,46330
09/20/2019,10254.78,10299.66,10104.19,10146.11,-108.67,-1.06%,28622
09/19/2019,10198.27,10344.81,9730.37,10254.78,56.51,+0.55%,72739
09/18/2019,10248.39,10275.01,10124.09,10198.27,-50.47,-0.49%,26085
09/17/2019,10214.8,10358.37,10150.42,10248.74,33.94,+0.33%,27589
09/16/2019,10269.26,10457.65,10118.06,10214.8,-75.13,-0.73%,39176
09/13/2019,10340.79,10462.06,10176.57,10289.93,-50.86,-0.49%,30023
09/12/2019,10104.96,10382.88,10041.61,10340.79,234.39,+2.32%,30289
09/11/2019,10073.76,10231.4,9923.41,10106.4,32.34,+0.32%,23172
09/10/2019,10239.82,10397.4,9981.16,10074.06,-165.85,-1.62%,21300
09/09/2019,10357.42,10600.25,10095.35,10239.91,-117.5,-1.13%,35719
09/06/2019,10549.54,10935.14,10234.48,10357.41,-183.33,-1.74%,57413
09/05/2019,10629.79,10696.35,10483.65,10540.74,-89.05,-0.84%,30616
09/04/2019,10708.96,10821.87,10401.99,10629.79,-80.95,-0.76%,44892
09/03/2019,10382.47,10764.56,10300,10710.74,316.73,+3.05%,73920
09/02/2019,9639.97,10428.05,9474.52,10394.01,754.04,+7.82%,69179
08/30/2019,9526.28,9713.65,9389.15,9639.97,113.69,+1.19%,17758
08/29/2019,9705.66,9792.05,9356.98,9526.28,-179.34,-1.85%,49888
08/28/2019,10150.74,10293.37,9632.48,9705.62,-468.06,-4.60%,63160
08/27/2019,10278.22,10403.25,10033.25,10173.68,-97.39,-0.95%,25623
08/26/2019,10361.76,10615.89,9918.28,10271.07,-105.01,-1.01%,56804
08/23/2019,10182.38,10480.14,10059.27,10376.08,193.7,+1.90%,27560
08/22/2019,10155.93,10239.12,9771.84,10182.38,26.45,+0.26%,34792
08/21/2019,10718.9,10849.71,9889.73,10155.93,-562,-5.24%,52279
08/20/2019,10681.84,10954.56,10577.28,10717.93,36.11,+0.34%,31163
08/19/2019,10399.27,10838.12,10028.21,10681.82,276.86,+2.66%,33333
08/16/2019,10377.26,10534.64,9801.22,10404.96,28.34,+0.27%,79803
08/15/2019,10184.67,10380.23,9520.51,10376.62,191.95,+1.88%,114926
08/14/2019,10912.55,10937.98,10107.09,10184.67,-727.88,-6.67%,56228
08/13/2019,11427.42,11442.32,10793.99,10912.55,-514.72,-4.50%,64641
08/12/2019,11881.85,11957.27,11172.99,11427.27,-454.41,-3.82%,28250
08/09/2019,11617.85,12046.26,11610.29,11881.68,263.83,+2.27%,50767
08/08/2019,11860.21,12041.96,11514.5,11617.85,-240.54,-2.03%,55976
08/07/2019,11654.62,12132.46,11235.98,11858.39,203.77,+1.75%,82970
08/06/2019,11723.91,12314.44,11571.17,11654.62,-69.64,-0.59%,82453
08/05/2019,10397.85,11938.03,10367.25,11724.26,1325.26,+12.74%,83507
08/02/2019,10405.19,10664.76,10344.53,10399,-6.18,-0.06%,62734
08/01/2019,10027.41,10484.83,9892.63,10405.18,377.77,+3.77%,29777
07/31/2019,9556.96,10118.07,9535.98,10027.41,470.43,+4.92%,42635
07/30/2019,9519.34,9739.55,9403.75,9556.98,37.63,+0.40%,20130
07/29/2019,9834.18,10199.4,9173.49,9519.35,-314.82,-3.20%,45077
07/26/2019,9877.28,9945.59,9672.06,9834.17,-43.11,-0.44%,20433
07/25/2019,9676.68,10185.91,9667.03,9877.28,199.53,+2.06%,41435
07/24/2019,10143.9,10145.37,9559.01,9677.75,-468.58,-4.62%,57569
07/23/2019,10328.43,10382.69,9881.05,10146.33,-182.09,-1.76%,30520
07/22/2019,10526.95,11087.69,10113.64,10328.42,-196.69,-1.87%,65250
07/19/2019,10605.07,10759.9,10150.4,10525.11,-79.1,-0.75%,65564
07/18/2019,9690.5,10712.19,9292.03,10604.21,914.54,+9.44%,133804
07/17/2019,9596.9,9978.54,9094.71,9689.67,92.77,+0.97%,144493
07/16/2019,10825.38,11061.61,9528.18,9596.9,-1222.47,-11.30%,140409
07/15/2019,11911.82,11933.7,9895.31,10819.37,-1092.61,-9.17%,118790
07/12/2019,11153.28,11913.77,11078.72,11911.98,758.7,+6.80%,55233
07/11/2019,11785.81,12192.76,10997.34,11153.28,-632.28,-5.36%,134276
07/10/2019,12398.67,13173.79,11645.5,11785.56,-613.98,-4.95%,134853
07/09/2019,12184.4,12802.71,12112.44,12399.54,215.21,+1.77%,92534
07/08/2019,11032.55,12265.67,10844.42,12184.33,1151.78,+10.44%,79527
07/05/2019,11712.98,11738.96,10796.88,11032.55,-680.43,-5.81%,90752
07/04/2019,11379.16,12049.01,11312.92,11712.98,333.82,+2.93%,95238
07/03/2019,10696.66,11561.67,10612.41,11379.16,683.79,+6.39%,115069
07/02/2019,10488.39,10928,9681.22,10695.37,208.08,+1.98%,130459
07/01/2019,12218.28,12437.83,10012.47,10487.29,-1729.71,-14.16%,129463
06/28/2019,10694.09,12393.47,10488.65,12217,1522.91,+14.24%,143501
06/27/2019,12770.53,13329.92,10360.18,10694.09,-2105.77,-16.45%,249429
06/26/2019,11379.03,13844.3,11373.79,12799.86,1421.43,+12.49%,218031
06/25/2019,10870.71,11480.87,10861.42,11378.43,508.49,+4.68%,76703
06/24/2019,9933.1,11306.61,9858.07,10869.94,945.34,+9.53%,77233
06/21/2019,9555.77,9942.65,9465.91,9924.6,365.67,+3.83%,80082
06/20/2019,9162.34,9599.87,9136.56,9558.93,392.32,+4.28%,48013
06/19/2019,9130.15,9209.17,8949.04,9166.61,36.61,+0.40%,36073
06/18/2019,9261.41,9465.73,8948.14,9130,-131.85,-1.42%,67353
06/17/2019,8452.54,9394.3,8451.66,9261.85,810.17,+9.59%,75209
06/14/2019,8254.69,8463.35,8178.52,8451.68,191.12,+2.31%,38883
06/13/2019,8116.8,8291.55,8057.8,8260.56,148.16,+1.83%,31919
06/12/2019,7927.28,8241.24,7825.8,8112.4,187.67,+2.37%,61938
06/11/2019,7944.09,8051.73,7723.72,7924.73,-14.47,-0.18%,31510
06/10/2019,7890.29,8069.31,7517.72,7939.2,48.91,+0.62%,41052
06/07/2019,7689.53,8127.03,7686.19,7890.29,200.76,+2.61%,47523
06/06/2019,7741.92,7870.4,7474.27,7689.53,-49.8,-0.64%,40892
06/05/2019,7664.72,7920.77,7483.25,7739.33,75.9,+0.99%,51621
06/04/2019,8555.51,8561.97,7578.24,7663.43,-891.84,-10.42%,125792
06/03/2019,8502.64,8822.99,8351.22,8555.27,51.1,+0.60%,62657
05/31/2019,8466.72,8509.05,8035.41,8504.17,37.82,+0.45%,99022
05/30/2019,8645.75,9065.32,8418.49,8466.35,-179.92,-2.08%,89138
05/29/2019,8695.12,8762.59,8451.28,8646.27,-49.19,-0.57%,60307
05/28/2019,8742.53,8838.88,8562.1,8695.46,-47.03,-0.54%,39676
05/27/2019,8104.21,8920.97,7892.65,8742.49,641.1,+7.91%,87280
05/24/2019,7862.21,8162.89,7792.84,8101.39,238.38,+3.03%,69525
05/23/2019,7827.56,7864.59,7484.74,7863.01,35.42,+0.45%,73949
05/22/2019,8053.74,8079.17,7700.4,7827.59,-230.02,-2.85%,67859
05/21/2019,7978.85,8116,7807.59,8057.61,81.5,+1.02%,69078
05/20/2019,7116.92,8280.01,7116.92,7976.11,856.29,+12.03%,107020
05/17/2019,7701.45,7950.79,6780.59,7119.82,-596.79,-7.73%,157926
05/16/2019,8156.3,8349.33,7698.86,7716.61,-439.81,-5.39%,105213
05/15/2019,7729.12,8240.26,7642,8156.42,430.6,+5.57%,93591
05/14/2019,7845.05,8312.41,7637.35,7725.82,-118.28,-1.51%,156119
05/13/2019,6309,7919.7,6305.14,7844.1,1535.09,+24.33%,141148
05/10/2019,6084.66,6445.47,6084.66,6309.01,216.97,+3.56%,80798
05/09/2019,5906.94,6100.18,5891.39,6092.04,185.09,+3.13%,60196
05/08/2019,5855.69,5926.39,5730.17,5906.95,51.26,+0.88%,43732
05/07/2019,5702.4,5977.21,5687.12,5855.69,153.29,+2.69%,63114
05/06/2019,5696.46,5846.02,5561.7,5702.4,5.94,+0.10%,44205
05/03/2019,5436.63,5809.75,5392.02,5696.46,259.83,+4.78%,92716
05/02/2019,5336.36,5453.84,5306.93,5436.63,100.27,+1.88%,38742
05/01/2019,5242.73,5375.32,5242.11,5336.36,93.68,+1.79%,31558
04/30/2019,5136.31,5295.41,5120.57,5242.68,106.58,+2.08%,29489
04/29/2019,5118.12,5280.65,5111.1,5136.1,18.02,+0.35%,27598
04/26/2019,5507.27,5509.26,5052.9,5118.08,-389.19,-7.07%,118563
04/25/2019,5436.62,5514.23,5390.75,5507.27,70.44,+1.30%,31291
04/24/2019,5578.47,5617.38,5378.6,5436.83,-141.64,-2.54%,92446
04/23/2019,5380.57,5613.5,5361.58,5578.47,197.29,+3.67%,76259
04/22/2019,5276.63,5445.29,5235.8,5381.18,104.63,+1.98%,41164
04/19/2019,5310.56,5358.58,5211.81,5276.55,-34.14,-0.64%,25747
04/18/2019,5225.15,5317.71,5217.68,5310.69,85.75,+1.64%,31245
04/17/2019,5182.3,5267.73,5179.38,5224.94,42.8,+0.83%,33129
04/16/2019,5028.49,5233.96,5015.12,5182.14,153.65,+3.06%,48822
04/15/2019,5051.8,5199.01,4967.19,5028.49,-23.26,-0.46%,37670
04/12/2019,5055.98,5123.23,4913.21,5051.75,-4.23,-0.08%,39214
04/11/2019,5288.78,5336.82,4974.17,5055.98,-232.8,-4.40%,89842
04/10/2019,5232.63,5464.49,5169.26,5288.78,56.15,+1.07%,84845
04/09/2019,5268.18,5319.11,5158.93,5232.63,-35.57,-0.68%,44413
04/08/2019,5000.43,5348.67,4946.53,5268.2,267.74,+5.35%,69988
04/05/2019,4853.65,5071.75,4847.7,5000.46,146.79,+3.02%,50139
04/04/2019,5297.74,5338.67,4797.1,4853.67,-443.83,-8.38%,107669
04/03/2019,4804.11,5304.45,4786.39,5297.5,493.69,+10.28%,115167
04/02/2019,4129.75,4985.88,4129.74,4803.81,673.84,+16.32%,195955
04/01/2019,4080.42,4155.9,4061.69,4129.97,49.55,+1.21%,30350
03/29/2019,4021.53,4114.14,4015.27,4080.42,58.89,+1.46%,35520
03/28/2019,4020.97,4042.85,4003.77,4021.53,0.57,+0.01%,28745
03/27/2019,3924.26,4045.94,3917.4,4020.96,96.69,+2.46%,36282
03/26/2019,3904.25,3933.98,3890.62,3924.27,19.76,+0.51%,27958
03/25/2019,3986.22,4013.48,3880.93,3904.51,-81.74,-2.05%,38792
03/22/2019,3976.09,4005.84,3969.19,3986.25,10.16,+0.26%,25288
03/21/2019,4019.74,4064.38,3943.94,3976.09,-43.64,-1.09%,56646
03/20/2019,4000,4030.18,3981.43,4019.73,19.73,+0.49%,39426
03/19/2019,3975.52,4022.1,3953.93,4000,24.68,+0.62%,32085
03/18/2019,3900.68,4057.28,3891.21,3975.32,74.65,+1.91%,22497
03/15/2019,3858.93,3931.66,3852.86,3900.67,41.72,+1.08%,26852
03/14/2019,3855.87,3921.57,3830.53,3858.95,3.08,+0.08%,29905
03/13/2019,3871.47,3885.07,3843.09,3855.87,-15.63,-0.40%,22691
03/12/2019,3856.49,3883.91,3805.02,3871.5,14.92,+0.39%,26914
03/11/2019,3877.75,3959.05,3809.26,3856.58,-21.17,-0.55%,37129
03/08/2019,3882.62,3917.57,3859.51,3877.75,-4.88,-0.13%,27339
03/07/2019,3852.47,3900.8,3836.61,3882.63,30.08,+0.78%,43500
03/06/2019,3836.16,3898.89,3814.44,3852.55,16.38,+0.43%,27726
03/05/2019,3705.73,3878.83,3696.07,3836.17,130.44,+3.52%,38232
03/04/2019,3830.28,3843.5,3680.31,3705.73,-124.55,-3.25%,35898
03/01/2019,3808.42,3850.61,3794.16,3830.28,21.86,+0.57%,22517
02/28/2019,3754.23,3911.33,3747.57,3808.42,54.19,+1.44%,41300
02/27/2019,3796.21,3833.27,3700.8,3754.23,-41.98,-1.11%,37454
02/26/2019,3816.17,3874.95,3772.27,3796.21,-20.16,-0.53%,27114
02/25/2019,3953.66,4195.95,3728.71,3816.37,-137.44,-3.48%,45642
02/22/2019,3908.93,3975.21,3893.28,3953.81,44.88,+1.15%,48473
02/21/2019,3933.92,4006.47,3884.97,3908.93,-24.85,-0.63%,65038
02/20/2019,3894.26,3980.27,3877.67,3933.78,39.53,+1.02%,65539
02/19/2019,3876.61,3990.29,3854.45,3894.25,17.64,+0.46%,68259
02/18/2019,3582.47,3937.88,3571.97,3876.61,294.41,+8.22%,126095
02/15/2019,3574.18,3633.78,3555.71,3582.2,7.91,+0.22%,42770
02/14/2019,3583.94,3595.82,3557.64,3574.29,-9.65,-0.27%,27054
02/13/2019,3595.46,3636.88,3566.82,3583.94,-4.53,-0.13%,36060
02/12/2019,3593.29,3643.85,3560.32,3588.47,-4.82,-0.13%,52039
02/11/2019,3607.32,3679.68,3586.97,3593.29,-14.03,-0.39%,39386
02/08/2019,3362.31,3741.46,3355.25,3607.32,245.01,+7.29%,98172
02/07/2019,3375.91,3396.32,3357.17,3362.31,-13.6,-0.40%,29429
02/06/2019,3431.08,3459.37,3360.44,3375.91,-54.95,-1.60%,51554
02/05/2019,3426.18,3449.26,3406.79,3430.86,4.53,+0.13%,30397
02/04/2019,3455.68,3499.08,3401.17,3426.33,-29.31,-0.85%,28110
02/01/2019,3423.12,3467.51,3383.67,3455.64,27.29,+0.80%,44920
01/31/2019,3448.32,3484.22,3407.75,3428.35,-19.97,-0.58%,40054
01/30/2019,3412.38,3480.73,3388.35,3448.32,35.94,+1.05%,55383
01/29/2019,3425.08,3449.09,3359.46,3412.38,-12.82,-0.37%,45470
01/28/2019,3564.57,3682.59,3392.23,3425.2,-139.54,-3.91%,76841
01/25/2019,3576.58,3596.21,3533.69,3564.74,-11.84,-0.33%,27627
01/24/2019,3553.33,3604.04,3532.98,3576.58,22.6,+0.64%,26585
01/23/2019,3575.27,3634.61,3531.65,3553.98,-21.2,-0.59%,32400
01/22/2019,3539.13,3608.58,3448.87,3575.18,35.9,+1.01%,74133
01/21/2019,3623.62,3789.43,3505.13,3539.28,-84.33,-2.33%,29557
01/18/2019,3629.52,3655.49,3590.13,3623.61,-5.91,-0.16%,27507
01/17/2019,3603.28,3668.9,3573.52,3629.52,27.71,+0.77%,38494
01/16/2019,3593.63,3692.17,3575.62,3601.81,8.18,+0.23%,62198
01/15/2019,3668.29,3691.42,3570.48,3593.63,-74.65,-2.04%,44691
01/14/2019,3651.6,3732.3,3487.6,3668.28,16.68,+0.46%,49605
01/11/2019,3634.23,3708.66,3599.29,3651.6,17.36,+0.48%,48164
01/10/2019,4009.74,4069.07,3590.98,3634.24,-375.5,-9.36%,125236
01/09/2019,4004.43,4035.94,3976.97,4009.74,5.31,+0.13%,49323
01/08/2019,4015.68,4114.72,3974.12,4004.43,-11.25,-0.28%,72496
01/07/2019,3846.3,4088.95,3788.95,4015.68,169.38,+4.40%,41577
01/04/2019,3805.28,3856.83,3741.11,3846.3,40.76,+1.07%,40254
01/03/2019,3898.54,3927.02,3772.54,3805.54,-94.33,-2.42%,49423
01/02/2019,3800.11,3904.89,3779.6,3899.87,74.14,+1.94%,50204
01/01/2019,3682.93,3866.43,3663.05,3825.73,143.28,+3.89%,62535
12/31/2018,3896.42,3952.13,3669.8,3682.45,-213.97,-5.49%,71401
12/28/2018,3598.93,3945.94,3577.94,3896.42,297.49,+8.27%,108289
12/27/2018,3794.86,3853,3592.24,3598.93,-195.93,-5.16%,89172
12/26/2018,3815.89,3887.31,3712.43,3794.86,11.07,+0.29%,90134
12/25/2018,4073.58,4105.77,3710.87,3783.79,-288.94,-7.09%,113957
12/24/2018,3872.05,4258.85,3822.33,4072.73,200.23,+5.17%,130201
12/21/2018,4067.08,4217.53,3818.24,3872.5,-193.99,-4.77%,138328
12/20/2018,3735.34,4207.45,3719.15,4066.49,328.02,+8.77%,220029
12/19/2018,3558.57,3976.26,3545.8,3738.47,179.89,+5.06%,158169
12/18/2018,3562.14,3632.26,3479,3558.58,-3.56,-0.10%,59416
12/17/2018,3252.45,3654.11,3158.1,3562.14,309.53,+9.52%,118585
12/14/2018,3299.99,3346.6,3203.12,3252.61,-47.07,-1.43%,111456
12/13/2018,3489.2,3508.88,3266.49,3299.68,-189.52,-5.43%,57791
12/12/2018,3431.45,3546.57,3389.67,3489.2,57.75,+1.68%,76575
12/11/2018,3440.13,3480.2,3355.7,3431.45,-8.84,-0.26%,84234
12/10/2018,3447.66,3725.05,3288.21,3440.29,-6.8,-0.20%,55750
12/07/2018,3650.99,3686.69,3269.01,3447.09,-203.78,-5.58%,223531
12/06/2018,3776.39,3889.79,3619.74,3650.87,-125.81,-3.33%,120050
12/05/2018,3920.82,3934.54,3717.39,3776.68,-158.96,-4.04%,99917
12/04/2018,4034.48,4040.76,3896.38,3935.64,32.33,+0.83%,88232
12/03/2018,4307.08,4330.73,3840.76,3903.31,-100.15,-2.50%,104220
11/30/2018,4296.65,4307.35,3934.74,4003.46,-286.74,-6.68%,131477
11/29/2018,4220.81,4440.97,4160.4,4290.2,42.4,+1.00%,116843
11/28/2018,3834.18,4398.69,3800.76,4247.8,424.7,+11.11%,164243
11/27/2018,3714.88,3865.08,3646.01,3823.1,108.22,+2.91%,143883
11/26/2018,4323.22,4460.97,3563.01,3714.88,-608.34,-14.07%,184301
11/23/2018,4505.76,4520.02,4186,4323.22,-182.54,-4.05%,111070
11/22/2018,4523.95,4657.15,4427.13,4505.76,-18.19,-0.40%,72767
11/21/2018,4450.04,4704.4,4307.34,4523.95,73.91,+1.66%,140394
11/20/2018,4868.05,4976.9,4212.81,4450.04,-419.18,-8.61%,299188
11/19/2018,5551.99,5704.62,4791.08,4869.22,-682.77,-12.30%,179573
11/16/2018,5575.74,5706.34,5533,5551.99,-23.21,-0.42%,60367
11/15/2018,5722.2,5813.22,5340.27,5575.2,-147.27,-2.57%,136302
11/14/2018,6362.58,6391.71,5536.21,5722.47,-637.5,-10.02%,151634
11/13/2018,6396.34,6421.42,6298.38,6359.97,-36.34,-0.57%,35600
11/12/2018,6389.49,6453.6,6331.23,6396.31,6.76,+0.11%,28938
11/09/2018,6476.79,6481.6,6368.89,6389.55,-87.24,-1.35%,33692
11/08/2018,6544.45,6553.24,6443.04,6476.79,-67.66,-1.03%,38039
11/07/2018,6447.69,6568.87,6446.29,6544.45,96.78,+1.50%,42717
11/06/2018,6427.21,6463.89,6398.39,6447.67,20.46,+0.32%,32314
11/05/2018,6398.49,6493.2,6333.75,6427.21,28.72,+0.45%,26801
11/02/2018,6374.63,6420.9,6373.36,6398.49,23.86,+0.37%,33997
11/01/2018,6341.61,6376.89,6320.12,6374.63,33.02,+0.52%,31501
10/31/2018,6311.21,6394.89,6233.17,6341.61,30.49,+0.48%,42580
10/30/2018,6296.9,6343.65,6266.68,6311.12,14.22,+0.23%,33076
10/29/2018,6470.86,6498.56,6268.13,6296.9,-173.96,-2.69%,54116
10/26/2018,6488.86,6535.17,6419.03,6470.86,-18,-0.28%,32547
10/25/2018,6515.97,6518.74,6436.95,6488.86,-27.11,-0.42%,29329
10/24/2018,6501.16,6561.42,6465.5,6515.97,14.81,+0.23%,34914
10/23/2018,6433.3,6530.45,6383.39,6501.16,67.86,+1.05%,34385
10/22/2018,6476.27,6550.63,6396.47,6433.3,-42.97,-0.66%,17680
10/19/2018,6418.29,6519.12,6396.7,6476.27,57.92,+0.90%,38179
10/18/2018,6607.91,6632.71,6412.14,6418.35,-189.48,-2.87%,40522
10/17/2018,6521.93,6608.95,6436.79,6607.83,85.9,+1.32%,35601
10/16/2018,6429.25,6616.56,6416.52,6521.93,92.68,+1.44%,61880
10/15/2018,6282.87,6980.29,6202.12,6429.25,147.75,+2.35%,169510
10/12/2018,6240.05,6306.4,6176.67,6281.5,41.32,+0.66%,40973
10/11/2018,6570.39,6579.76,6186.73,6240.18,-330.21,-5.03%,99817
10/10/2018,6613.23,6640.53,6495.16,6570.39,-42.84,-0.65%,41323
10/09/2018,6664.03,6667.91,6592.1,6613.23,-50.8,-0.76%,30854
10/08/2018,6558.37,6688.75,6520.46,6664.03,105.66,+1.61%,42780
10/05/2018,6575.28,6610.52,6540.34,6558.37,-16.91,-0.26%,31982
10/04/2018,6466.38,6618.55,6438.3,6575.28,108.9,+1.68%,39358
10/03/2018,6546.01,6561.88,6425.25,6466.38,-79.63,-1.22%,48783
10/02/2018,6568.17,6613.03,6482.16,6546.01,-22.16,-0.34%,41842
10/01/2018,6652.18,6657.87,6470.8,6568.17,-84,-1.26%,41430
09/28/2018,6697.62,6804.31,6542.6,6652.17,-45.38,-0.68%,71786
09/27/2018,6504.34,6727.39,6437.79,6697.55,193.21,+2.97%,49620
09/26/2018,6391.98,6545.15,6378.04,6504.34,112.36,+1.76%,43657
09/25/2018,6631.98,6633.28,6339.05,6391.98,-240,-3.62%,65250
09/24/2018,6703.77,6826.49,6583.78,6631.98,-71.79,-1.07%,48007
09/21/2018,6382.94,6778.13,6367.81,6703.77,320.83,+5.03%,93221
09/20/2018,6425.5,6452.57,6354.48,6382.94,-42.56,-0.66%,38614
09/19/2018,6321.92,6523.33,6129.09,6425.5,103.81,+1.64%,75509
09/18/2018,6215.92,6385.3,6215.88,6321.69,105.77,+1.70%,48133
09/17/2018,6535.52,6567.98,6212.13,6215.92,-319.59,-4.89%,54278
09/14/2018,6469.76,6584.62,6394.84,6535.51,65.75,+1.02%,50994
09/13/2018,6311.58,6528.09,6303.88,6469.76,157.82,+2.50%,58108
09/12/2018,6257.74,6354.47,6205.44,6311.94,54.2,+0.87%,50329
09/11/2018,6305.98,6381.9,6186.26,6257.74,-48.24,-0.76%,52608
09/10/2018,6449.57,6469.34,6120.7,6305.98,-143.62,-2.23%,52334
09/07/2018,6451.76,6535.42,6328.44,6449.6,-2.16,-0.03%,56846
09/06/2018,6954.01,6986.2,6292.9,6451.76,-502.25,-7.22%,132230
09/05/2018,7366.64,7388.73,6879.69,6954.01,-412.63,-5.60%,93169
09/04/2018,7302.34,7405.24,7242.65,7366.64,64.3,+0.88%,53273
09/03/2018,7044.68,7357.59,7003.58,7302.34,257.66,+3.66%,46611
08/31/2018,6915.77,7084.89,6894.15,7044.68,128.75,+1.86%,52919
08/30/2018,7040.69,7067.05,6803.8,6915.93,-124.76,-1.77%,58465
08/29/2018,7083.47,7125.27,6918.15,7040.69,-42.78,-0.60%,51753
08/28/2018,6725.6,7125.7,6718.3,7083.47,357.87,+5.32%,80583
08/27/2018,6612.15,6792.57,6572.12,6725.6,113.45,+1.72%,42326
08/24/2018,6420.53,6644.48,6420.45,6612.15,191.6,+2.98%,50648
08/23/2018,6330.83,6483.37,6252.73,6420.55,89.72,+1.42%,62165
08/22/2018,6454.89,6879.79,6305.37,6330.83,-124.06,-1.92%,97257
08/21/2018,6453.94,6487.81,6233.84,6454.89,0.51,+0.01%,80486
08/20/2018,6481.96,6609.48,6308.27,6454.38,-28.1,-0.43%,41616
08/17/2018,6244.22,6549.19,6233.83,6482.48,238.26,+3.82%,58791
08/16/2018,6377.1,6473.58,6215.21,6244.22,-132.88,-2.08%,66742
08/15/2018,6072.61,6618.81,6072.61,6377.1,304.29,+5.01%,124232
08/14/2018,6275.11,6284.92,5894.44,6072.81,-202.3,-3.22%,108531
08/13/2018,6189.52,6533.33,6010.56,6275.11,85.59,+1.38%,72478
08/10/2018,6510.13,6623.29,6145.74,6189.52,-320.61,-4.92%,78466
08/09/2018,6319.89,6548.28,6192.17,6510.13,190.24,+3.01%,74971
08/08/2018,6882.47,6882.47,6136.98,6319.89,-562.58,-8.17%,138006
08/07/2018,6922.99,7150.28,6846.74,6882.47,-40.89,-0.59%,63214
08/06/2018,7392.19,7489.4,6889.92,6923.36,-468.83,-6.34%,43880
08/03/2018,7551.35,7568.37,7288.62,7392.19,-159.16,-2.11%,67134
08/02/2018,7484.98,7705.79,7444.56,7551.35,66.23,+0.88%,56017
08/01/2018,7694.67,7778.77,7468.7,7485.12,-210.02,-2.73%,72666
07/31/2018,8158.97,8206.53,7670.81,7695.14,-463.47,-5.68%,83250
07/30/2018,8232.6,8289.31,7867.72,8158.61,-73,-0.89%,74305
07/27/2018,8150.56,8279.53,7806.46,8231.61,81.05,+0.99%,92057
07/26/2018,8184.32,8323.22,8120.75,8150.56,-33.76,-0.41%,48861
07/25/2018,8228.2,8485.03,8065.2,8184.32,-43.88,-0.53%,83639
07/24/2018,7700.01,8353.76,7693.91,8228.2,528.19,+6.86%,114869
07/23/2018,7357.44,7796.26,7223.93,7700.01,342.57,+4.66%,94903
07/20/2018,7422.95,7677.56,7290.94,7357.44,-65.43,-0.88%,71791
07/19/2018,7328.54,7511.05,7285.6,7422.87,94.03,+1.28%,56979
07/18/2018,7320.82,7580.16,7247.89,7328.84,8.84,+0.12%,93561
07/17/2018,6663.4,7453.75,6646.63,7320,656.61,+9.85%,99192
07/16/2018,6187.44,6708.39,6184.93,6663.39,475.91,+7.69%,64590
07/13/2018,6176.39,6335.2,6096.26,6187.48,11.09,+0.18%,51609
07/12/2018,6363.83,6386.21,6150.73,6176.39,-187.44,-2.95%,49470
07/11/2018,6399.92,6415.83,6286.92,6363.83,-38.36,-0.60%,45470
07/10/2018,6700.93,6817.68,6342.3,6402.19,-298.74,-4.46%,64230
07/09/2018,6575.82,6832.65,6530.17,6700.93,125.11,+1.90%,35457
07/06/2018,6515.4,6653.52,6458.8,6575.82,60.35,+0.93%,38770
07/05/2018,6694.3,6708.42,6470.8,6515.47,-178.82,-2.67%,54746
07/04/2018,6613.98,6790.74,6438.06,6694.29,80.31,+1.21%,54395
07/03/2018,6625.13,6670.01,6542.3,6613.98,-11.15,-0.17%,43620
07/02/2018,5918.49,6676.67,5916.45,6625.13,706.64,+11.94%,62821
06/29/2018,6062.63,6063.82,5821.49,5918.49,-144.14,-2.38%,83267
06/28/2018,6126.01,6181.2,6051.96,6062.63,-63.84,-1.04%,41698
06/27/2018,6185.56,6262.85,6022.98,6126.47,-59.09,-0.96%,64678
06/26/2018,6251.63,6274.12,6141.67,6185.56,-66.07,-1.06%,48113
06/25/2018,6074.39,6333.82,5803.02,6251.63,177.24,+2.92%,74846
06/22/2018,6720.45,6752.42,6035.58,6074.39,-645.48,-9.61%,105636
06/21/2018,6751.53,6790.25,6691.75,6719.87,-31.66,-0.47%,34789
06/20/2018,6706.65,6810.92,6567.46,6751.53,44.88,+0.67%,47008
06/19/2018,6731.45,6843.03,6680.59,6706.65,-24.85,-0.37%,46017
06/18/2018,6499.1,6804.42,6335.77,6731.5,232.41,+3.58%,59179
06/15/2018,6658.57,6688.43,6459.12,6499.09,-159.48,-2.40%,54613
06/14/2018,6266.15,6704.54,6239.44,6658.57,392.42,+6.26%,93953
06/13/2018,6545.39,6614.62,6149.28,6266.15,-281.16,-4.29%,117726
06/12/2018,6764.59,6883.05,6468.18,6547.31,-217.28,-3.21%,72117
06/11/2018,7649.66,7679.2,6647.48,6764.59,-884.93,-11.57%,75640
